trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.000777600012952,None,space,6.424275299999863,12.000777600012952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,18.448409000004176,None,space,10.656767099979334,18.448409000004176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,29.147419699991588,None,space,3.325714300008258,29.147419699991588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,32.51494470000034,None,space,3.1181593000073917,32.51494470000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.67908329999773,None,1,[3.1136577000143006],[3.1136612000118475],35.67908329999773,None,0,,,-0.25,0.05,1,0,0,C,0.01337556669022888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.67908329999773,None,38.77110929999617,None,space,2.9500300000072457,38.77110929999617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.457650399999693,41.791479900013655,None,41.791479900013655,None,41.791479900013655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.6537232999980915,46.33944830001565,None,46.33944830001565,None,46.33944830001565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,0.05,1,0,0,1.5496650999994017,A,0.0035395333252381533,None,50.0574268999917,None,1,[1.549478500004625],[1.5494822000036947],50.0574268999917,None,0,,,50.0574268999917,None,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2806205000088084,51.656498600001214,None,51.656498600001214,None,51.656498600001214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6369438999972772,53.02818729999126,None,53.02818729999126,None,53.02818729999126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2462962962962963,0.06574074074074074,1,0,0,1.26391069998499,A,0.004095999989658594,None,53.72593220000272,None,2,"[1.549478500004625, 1.26374080000096]","[1.5494822000036947, 1.263744299998507]",53.72593220000272,None,0,,,53.72593220000272,None,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9550292000058107,55.038094799994724,None,55.038094799994724,None,55.038094799994724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7169023999886122,56.07621619998827,None,56.07621619998827,None,56.07621619998827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2462962962962963,0.06574074074074074,1,0,0,0.9099239000061061,A,0.011832866701297462,None,56.87945869998657,None,3,"[1.549478500004625, 1.26374080000096, 0.9097454000147991]","[1.5494822000036947, 1.263744299998507, 0.9097492000146303]",56.87945869998657,None,0,,,56.87945869998657,None,,,,,,,,001,False,2022_May_19_1411,EyeTrackingStudy,2021.2.1,None,
